em_syserr inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance redshift Ebv log_likelihood log_prior
0.6028753693204947 0.0625069481422835 56.98925238224449 0.18763260743572358 0.4702892167051109 -1.3299953196564127 2.280754000020942 -1.4854792606672884 -7.310971323030244 0.0 38878.0 4.2 0.0 -32.91893995604821 -6.7265272940366385
0.6600934545138105 0.032637605377384485 56.742684567604805 0.05337604192298784 0.18450713641526129 -0.3828685410912751 2.3309148679039144 -1.965160909807539 -6.57397607560574 0.0 38878.0 4.2 0.0 -31.547127649479737 -5.691558400683584
0.7830879987180188 0.12144391833907571 54.18388928850494 0.148020900654033 0.6648471442019702 -2.683964364807334 2.172778163295725 -0.962698158049383 -2.287796580934531 0.0 38878.0 4.2 0.0 -31.221841599035482 -7.0320384832226495
1.0275139646740241 0.19397072067787044 55.634393286665784 0.23176721181189092 0.46419520245921225 -5.41669507852633 2.267269097890673 -0.9835614184660644 -3.0451399263159136 0.0 38878.0 4.2 0.0 -31.177018678952187 -7.765016522310483
0.6702470002915688 0.12620098602811278 56.87053386550317 0.28872251978705044 0.18581650392815202 -4.4979828488728675 2.5960525366069884 -0.5598469416973373 -6.364845467557593 0.0 38878.0 4.2 0.0 -30.81025175139693 -7.296966570276895
0.25410441547223017 0.0002454343611599552 54.20497390999324 0.06146761796045873 0.017841156900582723 -3.4189055482178734 2.439132076197734 -0.5799301810526982 -2.709841346928952 0.0 38878.0 4.2 0.0 -30.501602379679838 -4.691133726478274
0.7305508369634107 0.2543210777799044 56.20981547612152 0.22327431963069605 0.39790685053409103 0.2797673931600473 2.382440369549265 -0.32868034301628857 -8.297418670028854 0.0 38878.0 4.2 0.0 -30.310189336964413 -7.685354275154829
0.7507461982971302 0.029686012263023004 56.39278032687358 0.05975065116270391 0.18907716205326117 -4.948336543192338 2.935291893547435 -0.23066060897135454 -6.0215723845129165 0.0 38878.0 4.2 0.0 -30.234322097643172 -5.869538545426543
0.921734933617279 0.2502078406857168 54.553427565412484 0.24609697774313374 0.3051608214669116 -5.009148976421177 2.7316933109357753 -1.0276272603168541 -1.62765203742814 0.0 38878.0 4.2 0.0 -30.163460224931175 -7.882280343514384
0.4408008373383083 0.003798058010694202 53.98333185087061 0.08983084120392867 0.4439851278052698 -3.198524365245295 2.182294165630559 -0.5342837266986677 -2.5951539789363895 0.0 38878.0 4.2 0.0 -29.899667528054128 -5.622285309783668
0.9370887026505895 0.10946194799203662 56.97219760694895 0.11801169430231234 0.5270141881314954 -5.093854097111807 2.7767025799016034 -0.5756905355668884 -6.069460910438831 0.0 38878.0 4.2 0.0 -29.889825798207653 -7.078607737644206
0.8315477373254097 0.012263076093059122 53.778211256610035 0.1099848475047434 0.11890999431624442 -2.0985957567855884 2.6902080824324957 -0.49778498395558923 -3.2857271072802217 0.0 38878.0 4.2 0.0 -29.844923483215954 -6.464717190630985
0.8148041081876205 0.0030720935966761925 54.606840899658295 0.1336824001054668 0.4739791699157144 -2.11375510257286 2.535293584676184 -0.42457296256275967 -4.961531157803386 0.0 38878.0 4.2 0.0 -29.725309424440418 -6.633548601728412
0.8432120016347817 0.03828076780492781 54.16412641785397 0.07837298501745421 0.35846570433160674 -0.9813028539772626 2.2463249896996107 -0.09268421921320513 -4.75005022296354 0.0 38878.0 4.2 0.0 -29.56215821659578 -6.252856169910642
0.8784469289131309 0.07201477756485183 54.792306987524704 0.1724083968811934 0.3639724247545204 -5.449776995495748 2.2341760597334552 -1.011778983584175 -1.447524013366312 0.0 38878.0 4.2 0.0 -29.450410796172285 -7.050122455822015
1.0267481564155587 0.023410672768817295 54.57892829336809 0.2004095855229695 0.34947293233338267 -4.073692896812954 2.442101538803119 -0.9358435005499608 -2.454968639677219 0.0 38878.0 4.2 0.0 -29.414933466493448 -7.276118983472005
0.8494095609419016 0.1696253801817798 56.44413161849848 0.24237833704220765 0.44308293107121693 -5.68693791187536 2.8581726216993193 -0.8850602854883851 -4.699317280785888 0.0 38878.0 4.2 0.0 -29.410947114733794 -7.513602993738369
0.8859574457335402 0.007178102347075089 53.822742467774596 0.06586031903831084 0.1581235186613131 -1.041188215823997 2.6010477478168625 -0.43791944099821034 -4.086979676637313 0.0 38878.0 4.2 0.0 -29.39735029924232 -6.015014416938429
0.6808206163354964 0.08518764000106951 55.05801836781221 0.23112766543522587 0.2085841902695562 0.8120123489422184 2.0654848998806035 -1.4351050678705684 -5.142212463402538 0.0 38878.0 4.2 0.0 -29.215302638927113 -7.068383702347335
0.7813675619423478 0.04141461815271617 56.214975250556066 0.07139022104171606 0.21119996744830818 -3.564944385418419 2.4218357122222933 -1.0267371808455348 -5.374583910887378 0.0 38878.0 4.2 0.0 -29.20366226292084 -6.132343914901939
0.8743161456091063 0.11389785969845449 56.59314034718461 0.15248115072832236 0.7378942941856387 0.5797078999120124 2.056516057312355 -2.5101749881745885 -5.766292211225971 0.0 38878.0 4.2 0.0 -29.052767547472264 -7.114330011907335
0.7100605900801662 0.02420567175089145 56.66263739232333 0.28708673095963855 0.6332626969670535 0.09384804537822067 2.1161262896095563 -2.8949877892888782 -5.208931843216855 0.0 38878.0 4.2 0.0 -29.02110512963059 -7.257315922661827
0.9784461947633262 0.009015709191152615 54.23269369022797 0.09903553518432832 0.02207050636011581 -3.6577362822797124 2.210858811770839 -0.8842369727241515 -1.9199905093082208 0.0 38878.0 4.2 0.0 -29.009007543156557 -6.520458207790159
1.0207934534664802 0.04085612991919008 56.02582993628782 0.11361910753935157 0.3489968242949929 -5.340488185012067 2.605551883044081 -0.5836314636914928 -4.760728718617063 0.0 38878.0 4.2 0.0 -28.99430186373289 -6.760709142544641
0.8870388544275268 0.24869532271894484 55.37768625292802 0.17160423942178957 0.5544156673146924 -4.630728079565863 2.2896597489060464 -0.9771061050624406 -2.5240171441839774 0.0 38878.0 4.2 0.0 -28.829410315981367 -8.018089811667705
0.5111454427166018 0.15923669147434308 55.809898724370086 0.18167469665637592 0.6451903329055371 -4.8660058691302375 2.601283825067893 -0.7474616510673142 -3.947572557546234 0.0 38878.0 4.2 0.0 -28.813765269153077 -6.857846915188112
0.4667403633856412 0.05930696644117625 55.96438266190261 0.17004555416699546 0.45441273894695766 -4.69849778107057 2.341110573238055 -0.957375276386915 -4.4687868487052596 0.0 38878.0 4.2 0.0 -28.807469134465148 -6.3775262537100055
0.8068228263581184 0.015603406482551308 55.44761840291036 0.21464936650129482 0.38422723665870007 -5.888687062132723 2.9147617420749494 -0.9810420431933897 -2.8951436277035922 0.0 38878.0 4.2 0.0 -28.746988662053724 -7.099368781409012
0.738129620248275 0.2719573551024313 55.65497406423358 0.20070242318353565 0.461100706597306 -4.901418745924667 2.788901259527519 -0.47249570842818134 -3.962805736448259 0.0 38878.0 4.2 0.0 -28.668022733329693 -7.858771813625332
0.6590212389317525 0.1594317251238087 55.45593366170725 0.30258614453961846 0.6880487603727278 0.2605233882362201 2.1436568158991185 -1.8752670145711647 -4.988379158112844 0.0 38878.0 4.2 0.0 -28.58029967620763 -7.367315031085079
0.8584652080965105 0.43328705515593763 54.801104826396525 0.27289204017034885 0.6938355795796212 -0.9524286501118846 2.4566718091235944 -0.6749264067148939 -4.372597367790625 0.0 38878.0 4.2 0.0 -28.53409326073604 -8.655573862188582
0.7462668837479572 0.1580124845877065 56.578399355163576 0.2061024053567555 0.2795846983748794 -3.381070836708215 2.392330968158299 -0.7493356808778548 -6.278315061608483 0.0 38878.0 4.2 0.0 -28.504028831298417 -7.2720791347890295
0.8763121842122386 0.0423983669196202 54.382171153900025 0.14941864175144923 0.21872988543519653 -5.5266925267621465 2.3834777219305723 -1.1930919039071148 -0.760363692017652 0.0 38878.0 4.2 0.0 -28.421107157344604 -6.857602888763018
0.594707082455169 0.14713052349390884 54.00856075773159 0.2979347749678678 0.20190010390965563 -1.23596718989696 2.5476560140099247 -0.5120070532728995 -3.8616286657560073 0.0 38878.0 4.2 0.0 -28.386929104937703 -7.233329069117833
1.0300257723444606 0.14973316005743323 53.66838842569644 0.18995271545341091 0.5963610470752826 -0.3741436194466701 2.3510760702256723 -0.0009944271809185778 -4.47559374163112 0.0 38878.0 4.2 0.0 -28.364812100034072 -7.529629923406188
0.6028689203873444 0.14752854775188223 56.358350629346894 0.16406945667579592 0.6796492870445408 -1.0881935246693875 2.3868682585851966 -0.1916195435846788 -8.282661805505919 0.0 38878.0 4.2 0.0 -28.250945758239624 -6.941123424589373
0.4840595324893742 0.09439602399901167 54.74105057770775 0.1859854395050592 0.6642521421599108 -4.1023134950825835 2.125602018475377 -0.8454197499619509 -2.429547930315433 0.0 38878.0 4.2 0.0 -28.223670246894148 -6.5715232432603585
0.8416613001257701 0.06751206910792734 55.0081815245984 0.19940135010013468 0.5479809432463262 -5.073516871044477 2.816908961045497 -0.8068846024245477 -2.8301562816173806 0.0 38878.0 4.2 0.0 -28.138114493074326 -7.122801496651822
0.6384860552504911 0.14198586067115712 55.7249677738094 0.2420174870874264 0.6005370211230101 1.166423834483406 2.1095558323107264 -1.8821229895539204 -5.700426696538593 0.0 38878.0 4.2 0.0 -28.12035200797426 -7.153899876258202
