em_syserr inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance redshift Ebv log_likelihood log_prior
1.4266861089001617 0.1348733027626395 56.69104832710676 0.28034671674149725 0.3096422583391578 -1.3009186097850876 2.310929339363274 -0.9149624256809261 -7.613529762063052 0.0 38878.0 4.2 0.0 -44.70285659525333 -8.044633595578556
0.6431851399377394 0.0886116112440665 56.87573851526503 0.24430356477426585 0.3416258860962398 -1.968703661410541 2.19554175228562 -0.11892848333528416 -8.632246925087822 0.0 38878.0 4.2 0.0 -43.72463213256698 -7.064187838031301
1.0773939155582721 0.051478955276886715 53.21827114576173 0.11501506497673346 0.2565470612113802 2.0625983700527026 2.104148113409442 -0.2651497072979154 -4.395105148737653 0.0 38878.0 4.2 0.0 -43.60836348074065 -6.862399393878429
1.335705371268309 0.27259836322523745 55.32845303235835 0.21839966345033948 0.37708343784561316 -3.7568761535919832 2.595280055607472 -1.3821885884008744 -2.7510917294232984 0.0 38878.0 4.2 0.0 -43.57952075885396 -8.397043824831176
1.01015379634284 0.10253925569160513 56.09440151163729 0.0916230935180692 0.3953576456320697 -5.223283212024636 2.126561910849829 -1.9040393199712318 -1.8091636862722194 0.0 38878.0 4.2 0.0 -43.36106243411376 -7.0966506648673295
1.3718087668235834 0.2914619921157463 54.65813118292998 0.24376241085351413 0.7796196332152973 -1.789691081288149 2.2427742196182274 -0.6420638348712151 -3.862719543036156 0.0 38878.0 4.2 0.0 -43.12886341929665 -8.468501628555297
0.5927580677759842 0.01148415103213546 54.287232001308666 0.13321843264766817 0.41474741664961284 2.6442943699074366 2.2601048263476486 -0.41365797538162496 -6.698666827059688 0.0 38878.0 4.2 0.0 -42.94566586743319 -6.315362139763449
0.6587887502659814 0.09844924684653165 55.548389197127975 0.3039717216941771 0.40935833427536006 -4.79030466964157 2.3426096844564865 -1.2370393348527662 -3.0415146574409 0.0 38878.0 4.2 0.0 -42.48083312791938 -7.284835251350611
1.00783906768747 0.020451469027205613 56.008461856525514 0.25788731237217216 0.7302963922053073 -0.1483820167946064 2.5199391209435618 -0.9187751066714913 -7.264558519591761 0.0 38878.0 4.2 0.0 -42.45622221864538 -7.503775470168909
1.2577953751704405 0.056881089440604576 55.17887297776977 0.25619217804794187 0.6319227917508222 1.2622889943776974 2.1899785790262665 -0.045978513860331915 -7.991034859446665 0.0 38878.0 4.2 0.0 -42.28063725963509 -7.740386919050436
1.0627674738441504 0.004503554173687256 55.54976317516744 0.04145252080754508 0.15024506403692717 -1.4274154226006965 2.1716298331092143 -1.171842664101531 -5.321973707035243 0.0 38878.0 4.2 0.0 -42.225414895486274 -5.733952017389432
0.5862497173509883 0.0014982511627130908 54.89420062266964 0.13190252008801473 0.2504233190586989 -2.7158050752291123 2.346221077077576 -1.5825810472605495 -2.9575527625969764 0.0 38878.0 4.2 0.0 -42.15310140175973 -6.29074350034032
0.7458922143697025 0.012400094886849037 55.73514985711017 0.31198738595897774 0.11575351042558821 -2.9643485989255924 2.4224063489901813 -0.9461112752816847 -4.904381315684918 0.0 38878.0 4.2 0.0 -41.97346357004717 -7.381310931937693
1.2080735201626178 0.030569255315867336 56.497819474922935 0.17559541721991212 0.7150124394918405 -2.3360912976774832 2.6086259746334295 -0.2722086654332925 -7.841760541349636 0.0 38878.0 4.2 0.0 -41.91632884064517 -7.314980602779881
1.3282606999117144 0.0557622199601136 55.563331795965155 0.10979131382442057 0.1923447113982586 -5.786726958312798 2.347905438058405 -1.7613417019300215 -1.6169587054102834 0.0 38878.0 4.2 0.0 -41.84060297852114 -7.054054584824564
1.1626246220457974 0.04049729297453597 55.753122388252386 0.19647150007262854 0.052397860753750206 -3.898355024734401 2.2659547738051105 -1.281210190302163 -4.248278105632922 0.0 38878.0 4.2 0.0 -41.421458327317836 -7.395002036291208
1.223986435090186 0.03524681513650907 55.709171319281765 0.15059102554974815 0.5667958088702519 -0.11721019824193846 2.5874066545873777 -0.05448377664958315 -8.231740716712888 0.0 38878.0 4.2 0.0 -41.30052037468108 -7.186697141417829
