em_syserr inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance redshift Ebv log_likelihood log_prior
0.9274613799994704 0.022720090832755523 56.353950405313704 0.12618062792920684 -4.427038276240206 2.8528078900797724 -0.22119890889882665 -6.196821943252476 0.0 38878.0 4.2 0.0 -32.215651248067196 -6.975625012616757
0.8795625839918494 0.047921773613458216 53.99073463513851 0.058539734432532166 -5.631356625371394 2.289990570455196 -0.9270947320141882 -0.6519312834677589 0.0 38878.0 4.2 0.0 -31.999994218694056 -6.473448095713569
0.7946904448114329 0.09938932860095953 54.230869500358395 0.20234917644608325 -4.6658835529339875 2.041966227804048 -0.7427779467259219 -0.5784965405830675 0.0 38878.0 4.2 0.0 -31.560296594523095 -7.397719797356773
0.6940784518604505 0.12943180545888971 55.58890349960705 0.2811685391168853 -2.35081884279019 2.430998808723281 -1.0522381059204222 -5.252157013471802 0.0 38878.0 4.2 0.0 -31.22244949643091 -7.571511773717384
0.5151009175856527 0.021224383462289876 56.77144359336902 0.21879131075773164 -3.9625029297401895 2.3910382710874307 -1.0574399708888786 -6.0344040431613655 0.0 38878.0 4.2 0.0 -31.020235066908292 -6.926103930580617
0.7942743879714531 0.02766880827101481 55.08379332569609 0.14008237514007357 -3.3682809955215083 2.6604555087926984 -0.5699451444610979 -4.796660095224774 0.0 38878.0 4.2 0.0 -31.020102219620004 -6.92841491743451
1.0961759419118393 0.03769159236922029 55.82960037852982 0.10860000550842873 -4.826845659110808 2.6005020978863027 -0.6201211931398625 -4.60804989124745 0.0 38878.0 4.2 0.0 -30.605367930842966 -7.036731171350246
0.8313655013084668 0.10856231229342406 54.97574835364736 0.17339912988665462 1.543056590794178 2.086918785047069 -0.942225722484781 -6.111696062911105 0.0 38878.0 4.2 0.0 -30.599501810493088 -7.36389846993823
0.5973204730969853 0.03541449329364491 55.333879329596144 0.20827841095530264 -4.075228677868424 2.4510817179652666 -1.423148621931757 -3.2028230328532468 0.0 38878.0 4.2 0.0 -30.556901606532552 -7.03487126315706
0.5771831846722014 0.020364681189104117 54.01252249715205 0.052195817426973386 -3.6743899470967696 2.3591016713694954 -0.49351999540448865 -2.1568020348648442 0.0 38878.0 4.2 0.0 -30.456672051971296 -5.678522792559891
0.7721564867453813 0.17131202433209203 54.793863791879886 0.20609200282531512 -1.429133259787399 2.839448443417346 -0.33180641687065027 -5.6702471214876615 0.0 38878.0 4.2 0.0 -30.15277190624043 -7.612100466931741
0.6329729697567682 0.16425931520684636 56.64031637337421 0.29491063259400996 -3.26867793675021 2.078044865374647 -3.1048577448225765 -2.900645916553315 0.0 38878.0 4.2 0.0 -30.0100874491947 -7.573691178368006
0.7535643873768579 0.1424693164206597 56.46277203250336 0.1516921223817483 -3.0601904193773857 2.725465842107111 -0.5194678623726725 -7.025950345502393 0.0 38878.0 4.2 0.0 -29.915252800246844 -7.376964592803017
0.8047312485566664 0.1348464626791257 55.03391470242628 0.19973413313169472 1.1501502319501817 2.1666877958541533 -1.3555672823061418 -5.51397200021084 0.0 38878.0 4.2 0.0 -29.842351747909433 -7.504560073151854
0.6862993928605744 0.09038344875150064 55.893919200031505 0.26185722151732016 -3.765782513531299 2.0373332917052673 -2.158896358456635 -2.382118365706633 0.0 38878.0 4.2 0.0 -29.832324640684185 -7.44522141455971
1.0706587802685053 0.002657420821552796 56.32149053559562 0.031016844885397583 -3.8493857699800125 2.4780372079388346 -0.37668803325749867 -6.518559091682783 0.0 38878.0 4.2 0.0 -29.685645161681116 -5.703478720177291
0.6775584645902596 0.07013092828204029 54.93592635873615 0.1498926191953735 -0.5005985125689199 2.0559881325949023 -1.459476674554053 -3.939136747732376 0.0 38878.0 4.2 0.0 -29.616081446380342 -6.927116714918623
0.7313989148522775 0.012387401418102531 55.40972908614721 0.05861491551183584 -1.0507506023699538 2.312043896307432 -1.5753023745515327 -4.843476441937156 0.0 38878.0 4.2 0.0 -29.58765523149884 -5.977528135247642
0.8613226583660553 0.05228307384534 56.45684026434344 0.1673867298143828 -4.368860632746573 2.281741980852376 -0.2963051489383819 -6.43012707752186 0.0 38878.0 4.2 0.0 -29.479228747574176 -7.216802914225875
0.3728977017404597 0.0034551929020726953 56.170271049475936 0.018916916299535055 -2.744131954788843 2.658138814767201 -0.381917928431605 -6.985559880604955 0.0 38878.0 4.2 0.0 -29.409571169450626 -4.16728998558672
0.931180068003323 0.08039976420173035 54.49148385577116 0.09863188145067828 -0.661266026499594 2.551851041050559 -0.10245090528274403 -6.016446542670085 0.0 38878.0 4.2 0.0 -29.394898256020067 -7.049330479766681
0.7323428028194193 0.007338380008740327 55.07229936693191 0.013507126107163592 -3.655550896838189 2.2916316326060997 -1.0009529132098525 -3.437504286704246 0.0 38878.0 4.2 0.0 -29.374960289167543 -4.636300502843843
0.798866326169548 0.053625087259319464 54.12651638911608 0.0885053311722732 0.6941635413741265 2.2086796510809026 -0.5711579383151566 -4.973969316407496 0.0 38878.0 4.2 0.0 -29.309055524794204 -6.639060430810945
1.0047571057191609 0.05983588076940788 54.103944035874335 0.2393686871424202 -0.8073314527583149 2.3096444446266817 -0.49650556057468975 -4.391698858289683 0.0 38878.0 4.2 0.0 -29.288302314355622 -7.709963653421069
0.6273027287533419 0.023656438524746512 55.19272401671192 0.22921761648291125 -2.363499133491836 2.4810596378967897 -0.9087879736823448 -4.825240405127863 0.0 38878.0 4.2 0.0 -29.211793117717765 -7.170063592393334
0.8640219523759534 0.0734446568094842 56.019887835610675 0.2066713785325955 -4.759558932937191 2.398862495571084 -0.5734482571233572 -4.884979539777524 0.0 38878.0 4.2 0.0 -29.1674174017335 -7.444975860777253
0.8513323656955953 0.2814202089494331 56.552003602432876 0.2892030426516283 -3.359573638485245 2.4061577516491437 -0.6988857902321115 -6.5459049573023425 0.0 38878.0 4.2 0.0 -29.139547626080276 -8.169996139089358
0.5809113520237694 0.052750746569523284 54.10854114650778 0.2655123380394538 -5.4109186625563 2.4175535708891793 -0.9462527085873083 -0.7416531110305833 0.0 38878.0 4.2 0.0 -29.018877210655152 -7.252143284075621
0.71101800659527 0.1114949600017773 56.49854608652815 0.151143875045954 -5.180025840525637 2.587725292817444 -1.1457694241098832 -4.6894052929624 0.0 38878.0 4.2 0.0 -28.974460756945515 -7.146260085608127
0.8610821883165457 0.024308638217004776 55.10916138928732 0.18091760659983597 -0.85013766394969 2.501024741850954 -0.33252942213662706 -6.541137467381224 0.0 38878.0 4.2 0.0 -28.896526524446713 -7.254492824300939
0.7292817272745431 0.015767123787141575 53.769729267103294 0.0319688543897476 -1.2898747191064732 2.292768085497979 -0.4716024812622477 -3.5066272699423653 0.0 38878.0 4.2 0.0 -28.891545893054424 -5.467695282495382
0.7313113266537029 0.057150402009069116 56.25257680710007 0.04771168362408133 1.9454879769700266 2.530914387843178 -0.640103682735905 -8.763429979582867 0.0 38878.0 4.2 0.0 -28.877860383551283 -6.466660425243621
0.6914719477268954 0.08962685387135289 56.636337594867086 0.14289327172871386 -3.6687806682163338 2.497337007196543 -0.1016462090164243 -7.263408941433638 0.0 38878.0 4.2 0.0 -28.85383751922061 -6.986877483888807
0.598601396766213 0.02134223030177679 55.79364392369703 0.080661000073703 -5.469376497619301 2.675160636723787 -1.3044251238246773 -3.1836232397591067 0.0 38878.0 4.2 0.0 -28.839234540507288 -6.1091041091029945
0.5247159912559174 0.06921306609642139 55.29269628682229 0.18574729759617628 -2.590359391142 2.9051225281257946 -0.09412934286049524 -6.107022862122419 0.0 38878.0 4.2 0.0 -28.786447091135607 -6.845891995976788
0.6534437147627257 0.1393413642093224 55.87633321333394 0.2307393362073772 0.5386759485833013 2.1965064493854305 -1.859288108837227 -5.992193864958004 0.0 38878.0 4.2 0.0 -28.754237315246122 -7.394471029844863
0.6794021035234513 0.03293191553774824 56.35499301782035 0.1423658176368787 -0.6987591031780482 2.2957326437845142 -0.036825177978942136 -8.871980035541398 0.0 38878.0 4.2 0.0 -28.75294049394496 -6.795615888942157
1.0249632593548659 0.04036699737096322 56.789052979690894 0.1196037699674467 -3.8784141265503105 2.5601064606075723 -0.17060302408128258 -7.513003639406618 0.0 38878.0 4.2 0.0 -28.72915683423506 -7.062800190859876
0.6661055287272154 0.006091285718407475 55.99407240058836 0.08256482270780971 -3.391685269690511 2.2767415232941364 -2.0598180623889704 -3.457981810247695 0.0 38878.0 4.2 0.0 -28.650502061373764 -6.207001869527454
0.4526702597236304 0.05324211214569248 55.790451348702604 0.11738476724364565 -5.67422559736792 2.293937230274672 -0.9276037046750405 -3.5596148888459105 0.0 38878.0 4.2 0.0 -28.615474419163014 -6.272732214849036
0.5184028928713926 0.05989342016265487 56.31442261707682 0.27188946333500236 -2.2529831336499515 2.395664323217296 -0.5182777126067863 -7.14620201644647 0.0 38878.0 4.2 0.0 -28.54035938006587 -7.165783591918718
0.9672250672121748 0.08468506798069143 55.90230793075274 0.30788160827849753 -5.796973411185797 2.555988128330836 -0.8091231723662009 -4.080567789828457 0.0 38878.0 4.2 0.0 -28.507209527117347 -7.920423063231995
0.7889129371321971 0.02103401139125097 54.05866971534455 0.11830470096463357 -2.2848172213529123 2.634519177099839 -0.19324807631604468 -3.8707443841900453 0.0 38878.0 4.2 0.0 -28.37107546135719 -6.7489736596214165
0.9631772472370598 0.022582877846684418 54.99813788399662 0.24630832962368368 -5.560045487252527 2.4271203633856455 -1.0525092805887253 -2.2803487373668148 0.0 38878.0 4.2 0.0 -28.30649963324528 -7.668843025337493
